LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,TOT_ENR,TOT_DAYSMISSED,DAYSMISSED_PER_100,TOT_EXPWE,TOT_EXPWOE,TOT_ISS,ISS_PER_100,TOT_MULTOOS,MULTOOS_PER_100,TOT_SINGOOS,SINGOOS_PER_100,SCH_SAL_TOTPERS_WOFED,SCH_SAL_TEACH_WOFED,SCH_SAL_AID_WOFED,SCH_SAL_SUP_WOFED,SCH_SAL_ADM_WOFED,SCH_NPE_WOFED,SPEND_PER_STUDENT_WOFED,SPEND_PER_STUDENT_TEACH_WOFED,SPEND_PER_STUDENT_AID_WOFED,SPEND_PER_STUDENT_SUP_WOFED,SPEND_PER_STUDENT_ADM_WOFED,SPEND_PER_STUDENT_NPE_WOFED
TX,TEXAS,4840680,SOUTH SAN ANTONIO ISD,04617,SOUTH SAN ANTONIO H S,484068004617,2643,658,24.9,4,0,297,11.24,60,2.27,116,4.39,8405363.21,6928039.47,25132.14,822228.04,629963.56,1155820.55,3180.24,2621.28,9.51,311.1,238.35,437.31
TX,TEXAS,4840710,SOCORRO ISD,04619,SOCORRO H S,484071004619,2537,454,17.9,2,0,197,7.77,43,1.69,87,3.43,7575554,6395194,21974,1639959,503488,1893710,2986.03,2520.77,8.66,646.42,198.46,746.44
TX,TEXAS,4840710,SOCORRO ISD,06914,MONTWOOD H S,484071006914,2611,130,4.98,0,0,267,10.23,8,0.31,74,2.83,8141660,6754727,53005,1405350,575679,1640079,3118.22,2587.03,20.3,538.24,220.48,628.14
TX,TEXAS,4840710,SOCORRO ISD,07276,AMERICAS H S,484071007276,2355,327,13.89,0,0,15,0.64,11,0.47,77,3.27,7274479,5972353,33162,1318972,512119,1552936,3088.95,2536.03,14.08,560.07,217.46,659.42
TX,TEXAS,4840710,SOCORRO ISD,09547,EL DORADO H S,484071009547,2983,401,13.44,0,0,406,13.61,42,1.41,116,3.89,8861982,7282029,33634,1522356,669643,1757677,2970.83,2441.18,11.28,510.34,224.49,589.23
TX,TEXAS,4840710,SOCORRO ISD,11391,EASTLAKE H S,484071011391,1967,275,13.98,0,0,194,9.86,18,0.92,77,3.91,5689168,4689993,18862,1182786,422958,1745274,2892.31,2384.34,9.59,601.31,215.03,887.28
TX,TEXAS,4840740,SOMERSET ISD,04623,SOMERSET H S,484074004623,1043,465,44.58,0,0,261,25.02,26,2.49,66,6.33,5273906.27,4006441.22,194180.8,193288,211880.95,1559168.76,5056.48,3841.27,186.18,185.32,203.15,1494.89
TX,TEXAS,4840800,SONORA ISD,04629,SONORA H S,484080004629,285,1,0.35,0,0,40,14.04,0,0,0,0,2257717,1624321,57860,356141,138395,880119.73,7921.81,5699.37,203.02,1249.62,485.6,3088.14
TX,TEXAS,4840950,SOUTHWEST ISD,04658,SOUTHWEST H S,484095004658,3674,1316,35.82,7,0,594,16.17,116,3.16,235,6.4,14108219.02,11442256.89,456973.53,1332999.57,875989.03,2618829.89,3840.02,3114.39,124.38,362.82,238.43,712.8
TX,TEXAS,4841100,SPRING BRANCH ISD,04682,NORTHBROOK H S,484110004682,2339,648,27.7,0,0,540,23.09,58,2.48,137,5.86,8027712,6374651,44001,838933,770127,316755,3432.11,2725.37,18.81,358.67,329.25,135.42
TX,TEXAS,4841100,SPRING BRANCH ISD,04696,SPRING WOODS H S,484110004696,2215,572,25.82,4,0,252,11.38,53,2.39,98,4.42,7764626,6275117,50006,804333,741670,302225,3505.47,2833.01,22.58,363.13,334.84,136.44
TX,TEXAS,4841190,SPRING HILL ISD,04709,SPRING HILL H S,484119004709,486,24,4.94,11,0,64,13.17,4,0.82,13,2.67,2299989.94,1794054.27,67774.67,98055.25,102796.6,668781,4732.49,3691.47,139.45,201.76,211.52,1376.09
TX,TEXAS,4841220,SPRING ISD,04720,SPRING H S,484122004720,3238,1037,32.03,0,0,754,23.29,139,4.29,237,7.32,10593381,7933050,170640,1327669,831559,415204.24,3271.58,2449.98,52.7,410.03,256.81,128.23
TX,TEXAS,4841220,SPRING ISD,12719,EARLY COLLEGE ACADEMY AT SOUTHRIDGE,484122012719,390,12,3.08,0,0,27,6.92,2,0.51,8,2.05,1509886,1133210,18861,117952,234263,0,3871.5,2905.67,48.36,302.44,600.67,0
TX,TEXAS,4841280,SPRINGTOWN ISD,04729,SPRINGTOWN H S,484128004729,936,162,17.31,0,0,206,22.01,24,2.56,20,2.14,4209471.37,3456789.41,54938.97,284260.57,413482.42,245506.79,4497.3,3693.15,58.7,303.7,441.75,262.29
TX,TEXAS,4841350,STAFFORD MSD,05925,STAFFORD H S,484135005925,985,185,18.78,2,0,157,15.94,15,1.52,49,4.97,4310066,3336971,61829,339295,599345,4266156,4375.7,3387.79,62.77,344.46,608.47,4331.12
TX,TEXAS,4841400,STAMFORD ISD,04737,STAMFORD H S,484140004737,171,6,3.51,0,0,24,14.04,2,1.17,4,2.34,1255729.63,926583.01,108800.19,66801.27,153545.16,683673.65,7343.45,5418.61,636.26,390.65,897.92,3998.09
TX,TEXAS,4841430,STANTON ISD,04740,STANTON H S,484143004740,258,4,1.55,0,0,30,11.63,0,0,0,0,1464561,1201622,55902,90210,28027,254076,5676.59,4657.45,216.67,349.65,108.63,984.79
TX,TEXAS,4841520,STEPHENVILLE ISD,04746,STEPHENVILLE H S,484152004746,1038,168,16.18,0,0,151,14.55,13,1.25,30,2.89,4016118.56,3142589.75,156284.17,115165,217024.68,2546858.5,3869.09,3027.54,150.56,110.95,209.08,2453.62
TX,TEXAS,4841580,PLEMONS-STINNETT-PHILLIPS CISD,04751,WEST TEXAS H S,484158004751,195,3,1.54,0,0,7,3.59,0,0,0,0,1758636,1481031,58685,31370,87550,329755,9018.65,7595.03,300.95,160.87,448.97,1691.05
TX,TEXAS,4841670,STRATFORD ISD,04756,STRATFORD H S,484167004756,167,0,0,0,0,14,8.38,0,0,0,0,1215541,1064975,48709,20607,81250,123562,7278.69,6377.1,291.67,123.4,486.53,739.89
TX,TEXAS,4841820,SULPHUR SPRINGS ISD,04769,SULPHUR SPRINGS H S,484182004769,1191,308,25.86,0,6,216,18.14,17,1.43,32,2.69,5927780,4642111,279434,470399,464778,458023,4977.15,3897.66,234.62,394.96,390.24,384.57
TX,TEXAS,4841850,SUNDOWN ISD,04773,SUNDOWN H S,484185004773,167,0,0,0,0,20,11.98,0,0,0,0,1575140.56,1387578.53,44108.03,39950,103504,911771.75,9431.98,8308.85,264.12,239.22,619.78,5459.71
TX,TEXAS,4841880,SUNNYVALE ISD,11997,SUNNYVALE H S,484188011997,462,33,7.14,0,0,37,8.01,4,0.87,6,1.3,2857013,2365696.82,91143,226870.08,173302.57,552032.61,6184.01,5120.56,197.28,491.06,375.11,1194.88
TX,TEXAS,4841910,SUNRAY ISD,04777,SUNRAY H S,484191004777,167,1,0.6,0,0,2,1.2,0,0,0,0,989710.8,782791.2,20316.6,87290.85,99312.15,140367.21,5926.41,4687.37,121.66,522.7,594.68,840.52
TX,TEXAS,4841970,SWEENY ISD,04778,SWEENY H S,484197004778,618,55,8.9,2,0,96,15.53,2,0.32,19,3.07,2471379.12,2095988.86,44498.08,82991.55,154721.74,1838221,3999,3391.57,72,134.29,250.36,2974.47
TX,TEXAS,4842090,TAHOKA ISD,04793,TAHOKA H S,484209004793,156,14,8.97,0,0,47,30.13,0,0,11,7.05,184766.21,950506.9,17763.64,89960.91,77041.66,269707.87,1184.4,6092.99,113.87,576.67,493.86,1728.9
TX,TEXAS,4842120,RIVERCREST ISD,04797,RIVERCREST H S,484212004797,192,0,0,0,0,20,10.42,0,0,0,0,1234056,1097657,65816,98614,70583,145141,6427.38,5716.96,342.79,513.61,367.62,755.94
TX,TEXAS,4842210,TARKINGTON ISD,04802,TARKINGTON H S,484221004802,529,18,3.4,0,0,58,10.96,0,0,7,1.32,2840814.54,2181568.51,30776,211760.8,225540.8,42037.96,5370.16,4123.95,58.18,400.3,426.35,79.47
TX,TEXAS,4842240,TATUM ISD,04805,TATUM H S,484224004805,499,65,13.03,28,2,128,25.65,2,0.4,18,3.61,2143227,2143227,51355,93169,165000,380592,4295.04,4295.04,102.92,186.71,330.66,762.71
TX,TEXAS,4842280,TAYLOR ISD,04808,TAYLOR H S,484228004808,1056,247,23.39,2,0,165,15.62,22,2.08,36,3.41,4817393,2541715.46,83573.67,422570,531677,387677,4561.93,2406.93,79.14,400.16,503.48,367.12
TX,TEXAS,4842300,TEAGUE ISD,04813,TEAGUE H S,484230004813,410,8,1.95,13,4,50,12.2,0,0,4,0.98,1925832.6,1475845.1,69597.33,77645.28,149128.94,383584.51,4697.15,3599.62,169.75,189.38,363.73,935.57
TX,TEXAS,4842330,TEMPLE ISD,04827,TEMPLE H S,484233004827,1948,885,45.43,2,2,418,21.46,58,2.98,86,4.41,8341993.48,5133826.63,57470.58,131452,410016,2550750.79,4282.34,2635.43,29.5,67.48,210.48,1309.42
TX,TEXAS,4842450,TERRELL ISD,04841,TERRELL H S,484245004841,1088,496,45.59,0,4,223,20.5,44,4.04,50,4.6,4215830,3331963,72804,423462,403043,962793,3874.84,3062.47,66.92,389.21,370.44,884.92
TX,TEXAS,4842480,TEXARKANA ISD,04854,TEXAS H S,484248004854,1826,409,22.4,0,2,268,14.68,45,2.46,89,4.87,7463602,6054626,115896,488665,673031,890079,4087.41,3315.79,63.47,267.62,368.58,487.45
TX,TEXAS,4842510,TEXAS CITY ISD,04865,TEXAS CITY H S,484251004865,1918,729,38.01,2,0,635,33.11,72,3.75,119,6.2,8848269.3,6206887.31,260029,1107815,473857,1530063.48,4613.28,3236.12,135.57,577.59,247.06,797.74
TX,TEXAS,4842630,THORNDALE ISD,04870,THORNDALE H S,484263004870,200,4,2,0,0,14,7,0,0,4,2,1247858,793036,111085,69256,236576,424673,6239.29,3965.18,555.42,346.28,1182.88,2123.36
TX,TEXAS,4842660,THRALL ISD,04872,THRALL H S,484266004872,221,17,7.69,4,2,16,7.24,2,0.9,2,0.9,976164.81,782275.91,6346.45,91425.78,99726.35,413617.58,4417.04,3539.71,28.72,413.69,451.25,1871.57
TX,TEXAS,4842810,TIDEHAVEN ISD,04883,TIDEHAVEN H S,484281004883,250,5,2,0,0,46,18.4,2,0.8,0,0,1226972.16,998630,4882916,106740,72774,556477.44,4907.89,3994.52,19531.66,426.96,291.1,2225.91
TX,TEXAS,4842840,TIMPSON ISD,04886,TIMPSON H S,484284004886,160,7,4.38,0,0,32,20,0,0,6,3.75,956556.88,686999.93,36106.94,103226.61,130223.4,119184.58,5978.48,4293.75,225.67,645.17,813.9,744.9
TX,TEXAS,4842900,TOLAR ISD,04889,TOLAR H S,484290004889,243,15,6.17,0,0,7,2.88,0,0,9,3.7,1483670.64,1225103.27,42468.29,133562.82,82536.26,172523.12,6105.64,5041.58,174.77,549.64,339.66,709.97
TX,TEXAS,4842960,TOMBALL ISD,04894,TOMBALL H S,484296004894,1711,424,24.78,12,0,206,12.04,26,1.52,74,4.32,6451577,5004481,88777,1231554,536035,668496,3770.65,2924.89,51.89,719.79,313.29,390.7
TX,TEXAS,4842960,TOMBALL ISD,12380,TOMBALL MEMORIAL H S,484296012380,2005,127,6.33,4,0,134,6.68,12,0.6,29,1.45,6913229,5419733,33429,1246730,599412,803359,3447.99,2703.11,16.67,621.81,298.96,400.68
TX,TEXAS,4842990,TORNILLO ISD,04898,TORNILLO H S,484299004898,363,86,23.69,0,0,79,21.76,7,1.93,22,6.06,1546921.31,1097754.92,54716.47,95339.75,192849.34,1661737,4261.49,3024.12,150.73,262.64,531.27,4577.79
TX,TEXAS,4843140,TRENTON ISD,04902,TRENTON H S,484314004902,164,1,0.61,0,0,25,15.24,0,0,2,1.22,1032323.52,689654.35,28850,184758.54,129060.63,123593.86,6294.66,4205.21,175.91,1126.58,786.96,753.62
TX,TEXAS,4843230,TROUP ISD,04910,TROUP H S,484323004910,315,0,0,0,0,0,0,0,0,0,0,1624851.61,1281781.17,25117.84,162517.75,155434.85,306375.29,5158.26,4069.15,79.74,515.93,493.44,972.62
TX,TEXAS,4843260,TROY ISD,04913,TROY H S,484326004913,449,2,0.45,5,0,17,3.79,0,0,2,0.45,2068563.4,1563242.05,116915.44,235965,152440.91,409883.53,4607.05,3481.61,260.39,525.53,339.51,912.88
TX,TEXAS,4843320,TULIA ISD,04918,TULIA H S,484332004918,316,81,25.63,0,2,56,17.72,8,2.53,11,3.48,1927349.34,1776707.83,25725.88,65527.96,248750.39,209365,6099.21,5622.49,81.41,207.37,787.18,662.55
TX,TEXAS,4843350,TULOSO-MIDWAY ISD,04923,TULOSO-MIDWAY H S,484335004923,1174,127,10.82,7,0,118,10.05,7,0.6,55,4.68,6322251,4827517,262059,761892,470783,931145,5385.22,4112.02,223.22,648.97,401.01,793.14
TX,TEXAS,4843470,TYLER ISD,04939,JOHN TYLER H S,484347004939,2263,1924,85.02,81,0,770,34.03,191,8.44,246,10.87,7368897,5113601,6604,636779,486808,1596057.93,3256.25,2259.66,2.92,281.39,215.12,705.28
TX,TEXAS,4843530,UNION GROVE ISD,04953,UNION GROVE H S,484353004953,193,103,53.37,0,0,7,3.63,0,0,4,2.07,1381077,1172230,61568,26692,120587,173475,7155.84,6073.73,319.01,138.3,624.8,898.83
TX,TEXAS,4843650,UNITED ISD,09091,LYNDON B JOHNSON,484365009091,2810,750,26.69,2,0,274,9.75,85,3.02,178,6.33,10821434,8463494,85896,1273551,847971,609925,3851.04,3011.92,30.57,453.22,301.77,217.06
TX,TEXAS,4843720,UVALDE CISD,04971,UVALDE H S,484372004971,1350,344,25.48,43,0,192,14.22,68,5.04,50,3.7,5219756.52,4543470,481191.28,390590.25,285696.27,1099814.17,3866.49,3365.53,356.44,289.33,211.63,814.68
TX,TEXAS,4843760,VALLEY MILLS ISD,04977,VALLEY MILLS H S,484376004977,176,0,0,0,0,31,17.61,0,0,0,0,1013895.34,812029.56,18560.23,92955.51,90350.04,145370.05,5760.77,4613.8,105.46,528.16,513.35,825.97
TX,TEXAS,4843800,VALLEY VIEW ISD,21360,VALLEY VIEW H S,484380021360,1155,157,13.59,0,0,76,6.58,8,0.69,28,2.42,4310048,3094494,206166,687505,321881,1855713,3731.64,2679.22,178.5,595.24,278.68,1606.68
TX,TEXAS,4843860,VALLEY VIEW ISD,04980,VALLEY VIEW H S,484386004980,211,8,3.79,0,0,12,5.69,2,0.95,6,2.84,4078448.2,989748,39134,84911.46,44810.33,4683,19329.14,4690.75,185.47,402.42,212.37,22.19
TX,TEXAS,4843890,VAN ALSTYNE ISD,04982,VAN ALSTYNE H S,484389004982,417,4,0.96,0,0,11,2.64,0,0,4,0.96,1791164.8,1542966.67,16917.79,70697.02,160583.32,212049.06,4295.36,3700.16,40.57,169.54,385.09,508.51
TX,TEXAS,4843920,VAN ISD,04985,VAN H S,484392004985,758,36,4.75,7,0,119,15.7,4,0.53,11,1.45,2605058.65,2158012.83,92224.72,166188.89,203476.26,406869.36,3436.75,2846.98,121.67,219.25,268.44,536.77
TX,TEXAS,4843950,VAN VLECK ISD,04988,VAN VLECK H S,484395004988,321,35,10.9,0,0,76,23.68,8,2.49,16,4.98,2530717,1731048,95736,89665,167094,835791,7883.85,5392.67,298.24,279.33,520.54,2603.71
TX,TEXAS,4844010,VENUS ISD,04993,VENUS H S,484401004993,560,57,10.18,0,0,96,17.14,8,1.43,20,3.57,2123403.63,1620873.69,54558.94,206789.18,241181.82,341715.32,3791.79,2894.42,97.43,369.27,430.68,610.21
TX,TEXAS,4844110,VERNON ISD,04998,VERNON H S,484411004998,518,23,4.44,26,0,43,8.3,0,0,12,2.32,1641370.67,1641370.67,103775.87,102351.5,230874.67,351341.11,3168.67,3168.67,200.34,197.59,445.7,678.26
TX,TEXAS,4844150,VICTORIA ISD,12267,VICTORIA EAST H S,484415012267,1888,606,32.1,0,4,483,25.58,69,3.65,109,5.77,6388040,5403724,107793,483745,456482,888805,3383.5,2862.14,57.09,256.22,241.78,470.77
TX,TEXAS,4844150,VICTORIA ISD,12281,VICTORIA WEST H S,484415012281,1759,763,43.38,0,2,483,27.46,95,5.4,120,6.82,6507672,5578639,72360,488325,514806,845269,3699.64,3171.48,41.14,277.62,292.67,480.54
TX,TEXAS,4844280,WACO ISD,05054,WACO H S,484428005054,1808,1525,84.35,18,0,247,13.66,140,7.74,172,9.51,6470957,5136861,34193,754496,531702,6738417,3579.07,2841.18,18.91,417.31,294.08,3727
TX,TEXAS,4844280,WACO ISD,05059,UNIVERSITY H S,484428005059,1672,345,20.63,2,0,228,13.64,29,1.73,82,4.9,6036550,4721077,81156,662491,531383,6209882,3610.38,2823.61,48.54,396.23,317.81,3714.04
TX,TEXAS,4844410,WALL ISD,05069,WALL H S,484441005069,335,0,0,0,0,2,0.6,0,0,0,0,1815471.17,1526453.72,34564.74,124265.22,130187,196618.6,5419.32,4556.58,103.18,370.94,388.62,586.92
TX,TEXAS,4844430,WALLER ISD,05073,WALLER H S,484443005073,1876,330,17.59,2,0,428,22.81,33,1.76,68,3.62,7192365,5578733,117280,872320,590376,982560,3833.88,2973.74,62.52,464.99,314.7,523.75
TX,TEXAS,4844470,BRAZOS ISD,05075,BRAZOS H S,484447005075,242,71,29.34,0,0,44,18.18,2,0.83,21,8.68,1065949,836368,30837,120744,78000,87810,4404.75,3456.07,127.43,498.94,322.31,362.85
TX,TEXAS,4844580,WARREN ISD,05084,WARREN H S,484458005084,372,37,9.95,0,0,70,18.82,4,1.08,9,2.42,1524526,1165369,84303,141803,133051,469254,4098.19,3132.71,226.62,381.19,357.66,1261.44
TX,TEXAS,4844730,WAXAHACHIE ISD,05095,WAXAHACHIE H S,484473005095,2070,703,33.96,0,0,378,18.26,46,2.22,65,3.14,8683792.94,7396686.37,502947.65,344055,505654.92,952070.18,4195.07,3573.28,242.97,166.21,244.28,459.94
TX,TEXAS,4844800,WEATHERFORD ISD,05100,WEATHERFORD H S,484480005100,2331,149,6.39,2,0,403,17.29,61,2.62,35,1.5,11258325.09,7215227.11,89314.49,978135.22,1238193.38,1324454.53,4829.83,3095.34,38.32,419.62,531.19,568.19
TX,TEXAS,4844820,WEIMAR ISD,05106,WEIMAR H S,484482005106,202,0,0,0,0,42,20.79,0,0,0,0,1083786.85,966439.31,58470.83,290641,70000,303926.14,5365.28,4784.35,289.46,1438.82,346.53,1504.58
TX,TEXAS,4844890,WELLINGTON ISD,05111,WELLINGTON H S,484489005111,155,4,2.58,0,0,25,16.13,0,0,2,1.29,993165.05,854787.53,11191.6,47185.92,80000,136365.06,6407.52,5514.76,72.2,304.43,516.13,879.77
TX,TEXAS,4845040,WEST ISD,05131,WEST H S,484504005131,436,3,0.69,0,0,29,6.65,0,0,0,0,1306643,1306403,79528.64,229621.1,142915.7,92784.01,2996.89,2996.34,182.41,526.65,327.79,212.81
TX,TEXAS,4845120,WEST OSO ISD,05147,WEST OSO H S,484512005147,534,216,40.45,2,0,114,21.35,14,2.62,41,7.68,2399360,1767511,17734,447224,286152,2399360,4493.18,3309.95,33.21,837.5,535.87,4493.18
TX,TEXAS,4845380,WHARTON ISD,05165,WHARTON H S,484538005165,585,218,37.26,0,0,107,18.29,17,2.91,30,5.13,3209881.41,2365377.32,130097.69,401020.72,313385.68,849749.94,5486.98,4043.38,222.39,685.51,535.7,1452.56
TX,TEXAS,4845480,WHITE OAK ISD,05173,WHITE OAK H S,484548005173,438,0,0,0,0,0,0,0,0,0,0,2457443.22,1725543.71,73296,229292.5,242549,438569,5610.6,3939.6,167.34,523.5,553.76,1001.3
TX,TEXAS,4845540,WHITE SETTLEMENT ISD,05175,BREWER H S,484554005175,1867,13,0.7,0,0,4,0.21,0,0,4,0.21,7037276.04,5186962.65,110439,603655.89,1136218.5,3066706.42,3769.3,2778.23,59.15,323.33,608.58,1642.59
TX,TEXAS,4845630,WHITESBORO ISD,05187,WHITESBORO H S,484563005187,458,10,2.18,2,0,63,13.76,0,0,4,0.87,6172073,5277120,266954,291437,441427,849571,13476.14,11522.1,582.87,636.33,963.81,1854.96
TX,TEXAS,4845720,WHITNEY ISD,05195,WHITNEY H S,484572005195,419,23,5.49,9,0,25,5.97,4,0.95,4,0.95,2170449.6,1536386.24,147724.62,217818.64,268574.1,184608.68,5180.07,3666.79,352.56,519.85,640.99,440.59
TX,TEXAS,4845780,WICHITA FALLS ISD,05220,RIDER H S,484578005220,1463,268,18.32,0,0,184,12.58,12,0.82,51,3.49,6309252.89,4474745.67,200402.07,174856.44,276544.58,547619,4312.54,3058.61,136.98,119.52,189.03,374.31
TX,TEXAS,4845780,WICHITA FALLS ISD,05223,WICHITA FALLS H S,484578005223,1172,379,32.34,0,0,172,14.68,32,2.73,44,3.75,5146443.27,3413501.13,142677.18,110771.05,296558.8,477468,4391.16,2912.54,121.74,94.51,253.04,407.4
TX,TEXAS,4845900,WILLIS ISD,05228,WILLIS H S,484590005228,2003,512,25.56,6,0,407,20.32,53,2.65,93,4.64,6547001,5414080,36347,613521,465453,6781804,3268.6,2702.99,18.15,306.3,232.38,3385.82
TX,TEXAS,4845950,WILLS POINT ISD,05231,WILLS POINT H S,484595005231,716,107,14.94,0,0,88,12.29,8,1.12,16,2.23,3514787.73,2561860.05,35627.55,587340.7,329959.43,577303.62,4908.92,3578.02,49.76,820.31,460.84,806.29
TX,TEXAS,4846080,WINDTHORST ISD,05265,WINDTHORST H S,484608005265,171,0,0,0,0,14,8.19,0,0,0,0,828442.05,699648.99,30811.97,17714.78,92700.49,220672,4844.69,4091.51,180.19,103.6,542.11,1290.48
TX,TEXAS,4846200,WINNSBORO ISD,05272,WINNSBORO H S,484620005272,423,13,3.07,0,0,39,9.22,2,0.47,6,1.42,1543162.26,1543162.26,103191.18,166016.93,133517.18,713514.56,3648.14,3648.14,243.95,392.48,315.64,1686.8
TX,TEXAS,4846230,WINONA ISD,05274,WINONA H S,484623005274,278,54,19.42,8,8,131,47.12,10,3.6,18,6.47,254764.73,254764.73,66434,120191.71,195251,385412.33,916.42,916.42,238.97,432.34,702.34,1386.38
TX,TEXAS,4846260,WINTERS ISD,05276,WINTERS H S,484626005276,148,7,4.73,0,0,45,30.41,2,1.35,4,2.7,834993,776299,55872,19984,135415,317843,5641.84,5245.26,377.51,135.03,914.97,2147.59
TX,TEXAS,4846350,WOLFE CITY ISD,05280,WOLFE CITY H S,484635005280,197,7,3.55,0,0,0,0,0,0,2,1.02,780888.29,676466.52,4221.77,16518.01,83681.99,119103.81,3963.9,3433.84,21.43,83.85,424.78,604.59
TX,TEXAS,4846440,WOODVILLE ISD,05286,WOODVILLE H S,484644005286,405,27,6.67,2,2,79,19.51,4,0.99,14,3.46,2076924.45,1549158.16,91045.92,98745.64,182815.21,872778,5128.21,3825.08,224.8,243.82,451.4,2155.01
TX,TEXAS,4846470,WORTHAM ISD,05290,WORTHAM H S,484647005290,152,2,1.32,6,0,18,11.84,0,0,0,0,895962.95,702937.87,35345.79,70840.12,86839.17,177894.33,5894.49,4624.59,232.54,466.05,571.31,1170.36
TX,TEXAS,4846500,WYLIE ISD,05293,WYLIE H S,484650005293,1056,3,0.28,0,0,27,2.56,0,0,2,0.19,4292511.01,3019597.41,148153.86,27830.86,291000,1626001,4064.88,2859.47,140.3,26.35,275.57,1539.77
TX,TEXAS,4846530,WYLIE ISD,05295,WYLIE H S,484653005295,2227,53,2.38,0,0,154,6.92,4,0.18,19,0.85,8377956.57,6626594.64,91042.74,693119.07,464988.9,1433168,3761.99,2975.57,40.88,311.23,208.8,643.54
TX,TEXAS,4846530,WYLIE ISD,11511,WYLIE EAST H S,484653011511,1819,139,7.64,0,0,155,8.52,6,0.33,24,1.32,6731194.25,5231829.15,92585.05,464460.82,457148.83,1247862,3700.49,2876.21,50.9,255.34,251.32,686.02
TX,TEXAS,4846620,YOAKUM ISD,05299,YOAKUM H S,484662005299,458,11,2.4,0,0,71,15.5,7,1.53,11,2.4,2068780,1635332,13350,243891,156023,477728,4516.99,3570.59,29.15,532.51,340.66,1043.07
TX,TEXAS,4846680,YSLETA ISD,05337,RIVERSIDE H S,484668005337,887,26,2.93,0,0,33,3.72,0,0,19,2.14,5909567.25,4195729.29,38789.79,1024921.01,650127.16,1068891.24,6662.42,4730.25,43.73,1155.49,732.95,1205.06
TX,TEXAS,4846710,ZAPATA COUNTY ISD,05351,ZAPATA H S,484671005351,943,285,30.22,0,0,121,12.83,16,1.7,67,7.1,3219788.16,3107438.42,112349.74,108129.1,130744.36,790490.35,3414.41,3295.27,119.14,114.67,138.65,838.27
UT,UTAH,4900142,CANYONS DISTRICT,00291,BRIGHTON HIGH,490014200291,2047,142,6.94,0,0,0,0,9,0.44,36,1.76,5653353.73,4213879.42,216173.09,502626.24,717116.33,462901.17,2761.78,2058.56,105.6,245.54,350.33,226.14
UT,UTAH,4900142,CANYONS DISTRICT,00305,HILLCREST HIGH,490014200305,2275,399,17.54,0,0,7,0.31,14,0.62,40,1.76,6243853.9,4479156.22,257608.49,737405.08,758051.44,695486.43,2744.55,1968.86,113.23,324.13,333.21,305.71
UT,UTAH,4900142,CANYONS DISTRICT,00307,JORDAN HIGH,490014200307,2158,113,5.24,0,0,6,0.28,6,0.28,22,1.02,5968315.88,4415840.3,228853.26,595126.64,722825.47,635421.11,2765.67,2046.27,106.05,275.78,334.95,294.45
UT,UTAH,4900142,CANYONS DISTRICT,00659,ALTA HIGH,490014200659,1799,91,5.06,0,0,21,1.17,4,0.22,15,0.83,5167988.02,3753569.39,282351.11,446508.48,683893.16,503421.05,2872.7,2086.48,156.95,248.2,380.15,279.83
UT,UTAH,4900142,CANYONS DISTRICT,01189,CANYONS TECHNICAL EDUCATION CENTER,490014201189,127,0,0,0,0,0,0,0,0,0,0,1252467.43,953561.81,83203.03,22991.03,192711.56,298394.51,9861.95,7508.36,655.14,181.03,1517.41,2349.56
UT,UTAH,4900142,CANYONS DISTRICT,01428,CORNER CANYON HIGH,490014201428,2152,55,2.56,0,0,0,0,6,0.28,14,0.65,5493152.31,3947716.66,202748.71,590576.72,747577.64,542192.81,2552.58,1834.44,94.21,274.43,347.39,251.95
UT,UTAH,4900150,CARBON DISTRICT,00089,CARBON HIGH,490015000089,850,14,1.65,0,0,26,3.06,0,0,5,0.59,2454699.54,1846162.48,20458.85,229443.87,225614.2,1862175.89,2887.88,2171.96,24.07,269.93,265.43,2190.8
UT,UTAH,4900300,GARFIELD DISTRICT,00188,PANGUITCH HIGH,490030000188,153,0,0,0,0,4,2.61,0,0,0,0,583151.1,388095.14,22593.79,67703.07,104759.1,28205.92,3811.45,2536.57,147.67,442.5,684.7,184.35
UT,UTAH,4900330,GRAND DISTRICT,00191,GRAND COUNTY HIGH,490033000191,449,25,5.57,0,0,11,2.45,2,0.45,17,3.79,2065281,1265046,63111,490235,246888,250288,4599.73,2817.47,140.56,1091.84,549.86,557.43
UT,UTAH,4900360,GRANITE DISTRICT,00218,GRANGER HIGH,490036000218,4819,396,8.22,8,0,0,0,12,0.25,48,1,6629607.86,5328888.4,49052.86,612989.41,638677.19,295499.63,1375.72,1105.81,10.18,127.2,132.53,61.32
UT,UTAH,4900360,GRANITE DISTRICT,00234,KEARNS HIGH,490036000234,3301,593,17.96,8,0,61,1.85,28,0.85,78,2.36,4888734.61,3741957,84157.01,496763.14,565857.46,371290.79,1480.99,1133.58,25.49,150.49,171.42,112.48
UT,UTAH,4900360,GRANITE DISTRICT,00898,HUNTER HIGH,490036000898,3712,455,12.26,4,0,10,0.27,40,1.08,80,2.16,6113137.02,4783389.25,79640.92,651952.87,598153.98,457140.79,1646.86,1288.63,21.45,175.63,161.14,123.15
UT,UTAH,4900390,IRON DISTRICT,00278,CEDAR CITY HIGH,490039000278,1186,229,19.31,0,0,9,0.76,12,1.01,59,4.97,3133549,2439681,175272,274749,243847,226006,2642.12,2057.07,147.78,231.66,205.6,190.56
